article_id,corpus_type,corpus_name,batch_id,source_archive,date,year,month,publication,publication_normalized,title_original,title_normalized,byline,section,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,source_file_name,source_file_path,protocol_version,notes,query_version,source_basket_version,language,publication_type,date_raw
a54c57dd8915db655816b096229899183f705234,main_monthly,Main Corpus,2020-10,2020-10(50).ZIP,2020-10-05,2020,2020-10,Die Welt,die welt,Seehofers Schweigen zum Asylplan der EU; Die Kommission will ihrem neuen Vorschlag zufolge,seehofers schweigen zum asylplan der eu die kommission will ihrem neuen vorschlag zufolge,Marcel Leubecher,Politik; S. 5; Ausg. 232,1194,9007,23b2ac45d4c390b38785458e64feed5e3b0ca047,,unique,keep,,no,,no,,Seehofers Schweigen zum Asylplan der EU Die Kommission will ihrem neuen Vorschlag zufolge Asylbewerb.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-10\raw_unarchive\Seehofers Schweigen zum Asylplan der EU Die Kommission will ihrem neuen Vorschlag zufolge Asylbewerb.PDF,v2,,,,de,news,Montag 5. Oktober 2020
5a7c86823de579b7ab40ad6973af9f8dd802264c,main_monthly,Main Corpus,2020-10,2020-10(50).ZIP,2020-10-16,2020,2020-10,Nordwest-Zeitung,nordwestzeitung,So wird Unterkunft zur Heimat Migration DRK-Flüchtlingswohnheim hat neue Leiterin Sprachkurs angeboten,so wird unterkunft zur heimat migration drkflüchtlingswohnheim hat neue leiterin sprachkurs angeboten,,SÜDKREIS; S. 15,495,3577,9a3e8b3bda59877d373eb6353f6f73c581566670,,unique,keep,,no,,no,,So wird Unterkunft zur Heimat Migration DRK-Flüchtlingswohnheim hat neue Leiterin   Sprachkurs angeb.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-10\raw_unarchive\So wird Unterkunft zur Heimat Migration DRK-Flüchtlingswohnheim hat neue Leiterin   Sprachkurs angeb.PDF,v2,,,,de,news,16. Oktober 2020
28b6c0d3d7100211824e85c80576c1c5c529b4f7,main_monthly,Main Corpus,2020-10,2020-10(50).ZIP,2020-10-02,2020,2020-10,Südwest Presse,südwest presse,Strafverfahren wegen rassistischer Chatgruppe; Affäre Nach NRW nun Berlin? Auch Polizisten in der,strafverfahren wegen rassistischer chatgruppe affäre nach nrw nun berlin auch polizisten in der,,POLITIK; S. 2; Band 76; Ausg. 229,399,2992,f65f8eb2b85745335f0836096357ad383334eb0b,,unique,keep,,no,,no,,Strafverfahren wegen rassistischer Chatgruppe Affäre Nach NRW nun Berlin_ Auch Polizisten in der Hau.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-10\raw_unarchive\Strafverfahren wegen rassistischer Chatgruppe Affäre Nach NRW nun Berlin_ Auch Polizisten in der Hau.PDF,v2,,,,de,news,Freitag 2. Oktober 2020
f77f958410e6be65058a927b8ac45e8216ad827a,main_monthly,Main Corpus,2020-10,2020-10(50).ZIP,2020-10-12,2020,2020-10,Rheinische Post,rheinische post,Streitschrift statt Memoiren: Ex-BND-Chef rügt Merkel,streitschrift statt memoiren exbndchef rügt merkel,,S. 4,377,2845,2ca28d598229e087ec9042d6ee9afd191c02197e,exact_002,duplicate_exact,drop,duplicate_exact,no,,no,,Streitschrift statt Memoiren_ Ex-BND-Chef rügt Merkel(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-10\raw_unarchive\Streitschrift statt Memoiren_ Ex-BND-Chef rügt Merkel(2).PDF,v2,Dropped in favor of representative file: Streitschrift statt Memoiren_ Ex-BND-Chef rügt Merkel.PDF (exact_002).,,,de,news,Montag 12. Oktober 2020
f2881f02881be89a15f885806f6f8236e2f39f85,main_monthly,Main Corpus,2020-10,2020-10(50).ZIP,2020-10-12,2020,2020-10,Rheinische Post,rheinische post,Streitschrift statt Memoiren: Ex-BND-Chef rügt Merkel,streitschrift statt memoiren exbndchef rügt merkel,,S. 4,377,2845,2ca28d598229e087ec9042d6ee9afd191c02197e,exact_002,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Streitschrift statt Memoiren_ Ex-BND-Chef rügt Merkel.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-10\raw_unarchive\Streitschrift statt Memoiren_ Ex-BND-Chef rügt Merkel.PDF,v2,Representative kept for exact_002.,,,de,news,Montag 12. Oktober 2020
b32830ad55c54cbec6061595f773d1e08faaa802,main_monthly,Main Corpus,2020-10,2020-10(50).ZIP,2020-10-02,2020,2020-10,Berliner Zeitung,berliner zeitung,Tear down Moria! Der Mut von 1989 sollte wichtiger sein als die Angst vor einem neuen 2015. Schauen wir,tear down moria der mut von 1989 sollte wichtiger sein als die angst vor einem neuen 2015 schauen wir,Erik Marquardt,SONDERVERÖFFENTLICHUNG; S. 28,1593,10642,76cc7e18422c48c82b34d76783ee1c9e8b9e2ccc,,unique,keep,,no,,no,,Tear down Moria! Der Mut von 1989 sollte wichtiger sein als die Angst vor einem neuen 2015. Schauen.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-10\raw_unarchive\Tear down Moria! Der Mut von 1989 sollte wichtiger sein als die Angst vor einem neuen 2015. Schauen.PDF,v2,,,,de,news,02. Oktober 2020
6121539836904407610da233b5669a51de401578,main_monthly,Main Corpus,2020-10,2020-10(50).ZIP,2020-10-10,2020,2020-10,Rheinische Post,rheinische post,Wie die VHS die Corona-Krise meistert; Rund acht Wochen fanden keine Kurse und Seminare statt. Die Zahl,wie die vhs die coronakrise meistert rund acht wochen fanden keine kurse und seminare statt die zahl,"Schmidt, Christoph",S. 28,541,3806,f29db9a646107cb057df4998a0a360f1f994c550,,unique,keep,,no,,no,,Wie die VHS die Corona-Krise meistert Rund acht Wochen fanden keine Kurse und Seminare statt. Die Za.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-10\raw_unarchive\Wie die VHS die Corona-Krise meistert Rund acht Wochen fanden keine Kurse und Seminare statt. Die Za.PDF,v2,,,,de,news,Samstag 10. Oktober 2020
db60dcbc9c8bd10db9a84bd32c7733c3927baa3d,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-27,2020,2020-11,Die Welt,die welt,"""Deutschland lässt sich von Ägypten jedes Mal über den Tisch ziehen"" Ägyptens Präsident lässt erneut",deutschland lässt sich von ägypten jedes mal über den tisch ziehen ägyptens präsident lässt erneut,Christine Kensche,Politik; S. 8; Ausg. 278,1419,10272,3dba616152a1b88f7d391a008c32d0582b64e015,,unique,keep,,no,,no,,_Deutschland lässt sich von Ägypten jedes Mal über den Tisch ziehen_ Ägyptens Präsident lässt erneut.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\_Deutschland lässt sich von Ägypten jedes Mal über den Tisch ziehen_ Ägyptens Präsident lässt erneut.PDF,v2,,,,de,news,Freitag 27. November 2020
6869ec4faa002e3002fc40848c964b14c0cd335f,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-04,2020,2020-11,"taz, die tageszeitung",taz die tageszeitung,Angeklagt wegen legalen Handelns? Strafrechtlich verfolgt für einwandfreie Bescheide? Die Ex-Leiterin der,angeklagt wegen legalen handelns strafrechtlich verfolgt für einwandfreie bescheide die exleiterin der,Benno Schirrmeister,INLAND; S. 7,517,3713,bb29a64871553ff35e3d508d318ca023e2889da7,,unique,keep,,no,,no,,Angeklagt wegen legalen Handelns_ Strafrechtlich verfolgt für einwandfreie Bescheide_ Die Ex-Leiteri.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Angeklagt wegen legalen Handelns_ Strafrechtlich verfolgt für einwandfreie Bescheide_ Die Ex-Leiteri.PDF,v2,,,,de,news,Mittwoch 04. November 2020
d258fff5d2dfe9ad087b71ee693b4e1ad13a465c,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-27,2020,2020-11,Die Welt,die welt,Angst vor uns selbst Der deutsche Antiamerikanismus speist sich vor allem aus Furcht vor der chaotischen,angst vor uns selbst der deutsche antiamerikanismus speist sich vor allem aus furcht vor der chaotischen,Alan Posener,FORUM; LEITARTIKEL; S. 3; Ausg. 278,983,7079,e4af539e7b2347984549d4d60fa0e60f47e09f6d,,unique,keep,,no,,no,,Angst vor uns selbst Der deutsche Antiamerikanismus speist sich vor allem aus Furcht vor der chaotis.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Angst vor uns selbst Der deutsche Antiamerikanismus speist sich vor allem aus Furcht vor der chaotis.PDF,v2,,,,de,news,Freitag 27. November 2020
c93da34553f0a12256abd3a4bca97054bdb19b0e,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-09,2020,2020-11,"taz, die tageszeitung",taz die tageszeitung,Behörde hält Abstand von eigenen Versprechen; Zugesagte Standards unterlaufen: Der Konflikt um die,behörde hält abstand von eigenen versprechen zugesagte standards unterlaufen der konflikt um die,Reimar Paul,NORD AKTUELL; S. 25,795,5714,72dd8dcd8131280b8173a1c15dc140ea8d18363a,,unique,keep,,no,,no,,Behörde hält Abstand von eigenen Versprechen Zugesagte Standards unterlaufen_ Der Konflikt um die Ge.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Behörde hält Abstand von eigenen Versprechen Zugesagte Standards unterlaufen_ Der Konflikt um die Ge.PDF,v2,,,,de,news,Montag 09. November 2020
81eda01cce64401aad2c2db7a5dc8f464c8fe370,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-30,2020,2020-11,Frankfurter Rundschau,frankfurter rundschau,Beobachten nicht erwünscht,beobachten nicht erwünscht,,POLITIK; S. 6,547,3902,812a04625f5edd6e8383a2d2242dbac1bed14a16,,unique,keep,,no,,no,,Beobachten nicht erwünscht.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Beobachten nicht erwünscht.PDF,v2,,,,de,news,Montag 30. November 2020
ee60eee04400fd6b689de6822b048254c3df9926,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-14,2020,2020-11,Der Tagesspiegel,der tagesspiegel,"Blick hinter das Feigenblatt Der Regisseur Arkadij Khaet beleuchtet in seinem Film ""Masel tov Cocktail"" den",blick hinter das feigenblatt der regisseur arkadij khaet beleuchtet in seinem film masel tov cocktail den,,SONDERTHEMEN FQT:SPÄT; S. B04; Ausg. Der Tagesspiegel Nr. 24361 VOM 14.11.2020 SEITE B04,779,5523,4dd75bdacd610d72f1a89f656425356d1bdee86e,,unique,keep,,no,,no,,Blick hinter das Feigenblatt Der Regisseur Arkadij Khaet beleuchtet in seinem Film _Masel tov Cockta.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Blick hinter das Feigenblatt Der Regisseur Arkadij Khaet beleuchtet in seinem Film _Masel tov Cockta.PDF,v2,,,,de,news,Samstag 14. November 2020
c463da3941fa33e25eff4f6277c5cea3d8c19d63,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-11,2020,2020-11,"taz, die tageszeitung",taz die tageszeitung,Corona-Impfstoff: Özlem Türeci und U ur ahin sind die Chefs von Biontech portrait,coronaimpfstoff özlem türeci und u ur ahin sind die chefs von biontech portrait,Finn Mayer-Kuckuk,AKTUELLES; S. 2,553,3886,2b51ebcee388e340fe045a61b0c355a8c1655fee,,unique,keep,,no,,no,,Corona-Impfstoff_ Özlem Türeci und U ur  ahin sind die Chefs von Biontech portrait.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Corona-Impfstoff_ Özlem Türeci und U ur  ahin sind die Chefs von Biontech portrait.PDF,v2,,,,de,news,Mittwoch 11. November 2020
3a1f32f82670ff9fa3c99a500aa8b13e2681cfc3,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-08,2020,2020-11,Welt am Sonntag,welt am sonntag,"CSU will Gefährder isolieren Die Christsozialen drängen auf scharfe Maßnahmen, um Terroranschläge zu",csu will gefährder isolieren die christsozialen drängen auf scharfe massnahmen um terroranschläge zu,Thomas Vitzthum,Politik; S. 8; Ausg. 45,784,5868,b66b46ef20ec0067017542b070b61b0f03937ce3,,unique,keep,,no,,no,,"CSU will Gefährder isolieren Die Christsozialen drängen auf scharfe Maßnahmen, um Terroranschläge zu.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\CSU will Gefährder isolieren Die Christsozialen drängen auf scharfe Maßnahmen, um Terroranschläge zu.PDF",v2,,,,de,news,8. November 2020
e62e2e908d4c1b4899b2d6578bd7bae137a1e9b8,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-06,2020,2020-11,Die Welt,die welt,Das Gift in der Debatte; Der politische Streit war noch nie so heftig wie heute? Von wegen. Da hat die,das gift in der debatte der politische streit war noch nie so heftig wie heute von wegen da hat die,Peter Schneider,FORUM; GASTBEITRAG; S. 7; Ausg. 260,1264,9129,35011037756fcdc0733767d6521a1f6d8acb8e10,,unique,keep,,no,,no,,Das Gift in der Debatte Der politische Streit war noch nie so heftig wie heute_ Von wegen. Da hat di.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Das Gift in der Debatte Der politische Streit war noch nie so heftig wie heute_ Von wegen. Da hat di.PDF,v2,,,,de,news,Freitag 6. November 2020
76d1082d5eea9fa30e3af786161d976d62faffc0,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-08,2020,2020-11,Welt am Sonntag,welt am sonntag,Das Kreuz mit dem Schiff; Die Evangelische Kirche hat ein Rettungsschiff ins Mittelmeer geschickt. Die einen,das kreuz mit dem schiff die evangelische kirche hat ein rettungsschiff ins mittelmeer geschickt die einen,Wolfgang Büscher,Politik; S. 7; Ausg. 45,1382,9201,801265bc892637f9cff56a686d82685426f6bf69,,unique,keep,,no,,no,,Das Kreuz mit dem Schiff Die Evangelische Kirche hat ein Rettungsschiff ins Mittelmeer geschickt. Di.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Das Kreuz mit dem Schiff Die Evangelische Kirche hat ein Rettungsschiff ins Mittelmeer geschickt. Di.PDF,v2,,,,de,news,8. November 2020
f5f7532d859cd611ac0129a8ac97d48061722df4,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-18,2020,2020-11,Der Tagesspiegel,der tagesspiegel,Deutschland am Klimapranger Eine globale Allianz des Südens zerrt die Bundesrepublik im Jahr 2034 vor den,deutschland am klimapranger eine globale allianz des südens zerrt die bundesrepublik im jahr 2034 vor den,Kurt Sagatz,MEDIEN FQT:SPÄT; S. 027; Ausg. Der Tagesspiegel Nr. 24365 VOM 18.11.2020 SEITE 027,762,5620,b54f0947b19492b7b47064f8fd34807362f20274,,unique,keep,,no,,no,,Deutschland am Klimapranger Eine globale Allianz des Südens zerrt die Bundesrepublik im Jahr 2034 vo.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Deutschland am Klimapranger Eine globale Allianz des Südens zerrt die Bundesrepublik im Jahr 2034 vo.PDF,v2,,,,de,news,Mittwoch 18. November 2020
4be30dfcd019c11f78db657d79db96162e776525,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-21,2020,2020-11,Frankfurter Rundschau,frankfurter rundschau,DIE SERIE – DER ABSCHLUSS - Damit die Freiheit aller überlebt,die serie  der abschluss  damit die freiheit aller überlebt,,POLITIK; S. 2,1667,11529,b480a2c18e8dfa98010c23ef7d416c618f0446b8,,unique,keep,,no,,no,,DIE SERIE – DER ABSCHLUSS - Damit die Freiheit aller überlebt.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\DIE SERIE – DER ABSCHLUSS - Damit die Freiheit aller überlebt.PDF,v2,,,,de,news,Samstag 21. November 2020
03e1bbc7c62571f44668309f973c7bd42c0169de,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-19,2020,2020-11,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,Die zwei Gesichter des Stefan K.; Ein Berliner Polizist sollte FlÃ¼chtlingshelfer vor Neonazis beschÃ¼tzen.,die zwei gesichter des stefan k ein berliner polizist sollte flã¼chtlingshelfer vor neonazis beschã¼tzen,Caterina Lobenstein,POLITIK;Die zwei Gesichter des Stefan K.; S. 10; Ausg. 48,2100,13783,5d2201c37e2b1bafc299efa9ee9855c3ad5b1fc4,variant_001,regional_variant,keep,,yes,longest_usable_body,no,,Die zwei Gesichter des Stefan K. Ein Berliner Polizist sollte FlÃ¼chtlingshelfer vor Neonazis beschÃ.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Die zwei Gesichter des Stefan K. Ein Berliner Polizist sollte FlÃ¼chtlingshelfer vor Neonazis beschÃ.PDF,v2,Representative kept for variant_001.,,,de,news,19. November 2020
568af68ff85d8d6f7a3830d27ca2504d7d0e493d,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-19,2020,2020-11,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,Die zwei Gesichter des Stefan K. Ein Berliner Polizist sollte Flüchtlingshelfer vor Neonazis beschützen. Nun,die zwei gesichter des stefan k ein berliner polizist sollte flüchtlingshelfer vor neonazis beschützen nun,"Caterina Lobenstein, Paul Middelhoff",POLITIK;Die zwei Gesichter des Stefan K.; S. 10; Ausg. 48,1981,13542,3a1b5aa6635dec8fb7af5317f23df07229f75536,variant_001,regional_variant,drop,regional_variant,no,,no,,Die zwei Gesichter des Stefan K. Ein Berliner Polizist sollte Flüchtlingshelfer vor Neonazis beschüt.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Die zwei Gesichter des Stefan K. Ein Berliner Polizist sollte Flüchtlingshelfer vor Neonazis beschüt.PDF,v2,Dropped in favor of representative file: Die zwei Gesichter des Stefan K. Ein Berliner Polizist sollte FlÃ¼chtlingshelfer vor Neonazis beschÃ.PDF (variant_001).,,,de,news,19. November 2020
4bd38f4b3cbacf43cd9cc7f16dcd554daff3e685,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-13,2020,2020-11,"taz, die tageszeitung",taz die tageszeitung,Ein Lichtblick für Umweltaktivistin Alexandra Korolewa das portrait,ein lichtblick für umweltaktivistin alexandra korolewa das portrait,Barbara Oertel,AKTUELLES; S. 2,418,2988,217d872731039b1b385c51bb3a2abb00a8fb5487,,unique,keep,,no,,no,,Ein Lichtblick für Umweltaktivistin Alexandra Korolewa das portrait.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Ein Lichtblick für Umweltaktivistin Alexandra Korolewa das portrait.PDF,v2,,,,de,news,Freitag 13. November 2020
23989afe48f46707d52068461528b9568ff9ce3a,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-11,2020,2020-11,Die Welt,die welt,Forscher mit Lichtgeschwindigkeit Der Sohn eines türkischen Einwanderers entwickelt in Deutschland den,forscher mit lichtgeschwindigkeit der sohn eines türkischen einwanderers entwickelt in deutschland den,Anja Ettel,Wirtschaft; S. 9; Ausg. 264,1263,8594,1fa97be703ce8f18e18b08e173ae884ad86d911c,,unique,keep,,no,,no,,Forscher mit Lichtgeschwindigkeit Der Sohn eines türkischen Einwanderers entwickelt in Deutschland d.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Forscher mit Lichtgeschwindigkeit Der Sohn eines türkischen Einwanderers entwickelt in Deutschland d.PDF,v2,,,,de,news,Mittwoch 11. November 2020
1f46bc1562bc298bd63f20eab0fce8cc5a58d552,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-17,2020,2020-11,Frankfurter Rundschau,frankfurter rundschau,Ganz einfach ins Netz,ganz einfach ins netz,,WIRTSCHAFT; S. 12,1151,7851,3e2f06e0186e5aa901835529d48ad224182c1162,,unique,keep,,no,,no,,Ganz einfach ins Netz.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Ganz einfach ins Netz.PDF,v2,,,,de,news,Dienstag 17. November 2020
07fa04dce72d248381ead42fa8e2b0d5f8effc8b,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-10,2020,2020-11,Südwest Presse,südwest presse,"Geflüchtete in Ulm gab es schon immer Migration Ob in den 90ern, 2015 oder heute: Der Flüchtlingsrat",geflüchtete in ulm gab es schon immer migration ob in den 90ern 2015 oder heute der flüchtlingsrat,,Themenkollektive Ulm; S. 72; Band 76; Ausg. 261,625,4203,07bb3b8af0520e647db9f7078cad1c0484d93cab,,unique,keep,,no,,no,,"Geflüchtete in Ulm gab es schon immer Migration Ob in den 90ern, 2015 oder heute_ Der Flüchtlingsrat.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Geflüchtete in Ulm gab es schon immer Migration Ob in den 90ern, 2015 oder heute_ Der Flüchtlingsrat.PDF",v2,,,,de,news,Dienstag 10. November 2020
6102394614db4d9dac2f26556c9f22bd03299e3a,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-26,2020,2020-11,"taz, die tageszeitung",taz die tageszeitung,"Geheimdienste getadelt Rechtsextreme Soldaten und Polizisten konnten sich bewaffnen und vernetzen, weil",geheimdienste getadelt rechtsextreme soldaten und polizisten konnten sich bewaffnen und vernetzen weil,"Christina Schmidt, Sebastian Erb",INLAND; S. 7,615,4954,4838871ff10b9be22d30fefbb7f4d735bcc4419b,,unique,keep,,no,,no,,"Geheimdienste getadelt Rechtsextreme Soldaten und Polizisten konnten sich bewaffnen und vernetzen, w.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Geheimdienste getadelt Rechtsextreme Soldaten und Polizisten konnten sich bewaffnen und vernetzen, w.PDF",v2,,,,de,news,Donnerstag 26. November 2020
2be64a89f1e47a6997c985f87552583d6bff8ece,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-25,2020,2020-11,Rheinische Post,rheinische post,Görtz: Länder stehlen sich aus der Verantwortung,görtz länder stehlen sich aus der verantwortung,"Werning, Markus",S. 23,221,1535,a49de0e9bd361b557f91cf9000b16fda69f70ecf,,unique,keep,,no,,no,,Görtz_ Länder stehlen sich aus der Verantwortung.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Görtz_ Länder stehlen sich aus der Verantwortung.PDF,v2,,,,de,news,Mittwoch 25. November 2020
82fda5df1b87425841de462a95bfc893d94291d2,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-25,2020,2020-11,"taz, die tageszeitung",taz die tageszeitung,Haftstrafen nach Anschlag Neonazis hatten einen in Einbeck einen Sprengstoffanschlag auf das Haus einer,haftstrafen nach anschlag neonazis hatten einen in einbeck einen sprengstoffanschlag auf das haus einer,Reimar Paul,NORD AKTUELL; S. 26,614,4568,8d672c31172b1999b7c3af7761eb926771280010,,unique,keep,,no,,no,,Haftstrafen nach Anschlag Neonazis hatten einen in Einbeck einen Sprengstoffanschlag auf das Haus ei.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Haftstrafen nach Anschlag Neonazis hatten einen in Einbeck einen Sprengstoffanschlag auf das Haus ei.PDF,v2,,,,de,news,Mittwoch 25. November 2020
af6f6046c664622ca26f343a7dbd7d38f6bf1423,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-30,2020,2020-11,Die Welt,die welt,Im Sog der Gewalt; Nach den Übergriffen der französischen Polizei ist das Vertrauen zwischen Staatsmacht,im sog der gewalt nach den übergriffen der französischen polizei ist das vertrauen zwischen staatsmacht,Martina Meister,FORUM; LEITARTIKEL; S. 3; Ausg. 280,971,6937,475ec83235177dc09777883421f728500fad1a5e,,unique,keep,,no,,no,,Im Sog der Gewalt Nach den Übergriffen der französischen Polizei ist das Vertrauen zwischen Staatsma.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Im Sog der Gewalt Nach den Übergriffen der französischen Polizei ist das Vertrauen zwischen Staatsma.PDF,v2,,,,de,news,Montag 30. November 2020
e87539b252e20687a6619a66d93a20c05c550d3d,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-20,2020,2020-11,Rheinische Post,rheinische post,Integration läuft auch über den Arbeitsplatz,integration läuft auch über den arbeitsplatz,"Reiners, Andreas",S. 22,301,2015,0c95ce1793f71f74b91c2971d1712061a1b5a9fc,,unique,keep,,no,,no,,Integration läuft auch über den Arbeitsplatz.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Integration läuft auch über den Arbeitsplatz.PDF,v2,,,,de,news,Freitag 20. November 2020
020d936dbd9467e5c4bfb367f64238da373b4f07,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-09,2020,2020-11,Die Welt,die welt,Jetzt muss Europa die Verhandlungen über TTIP wieder starten,jetzt muss europa die verhandlungen über ttip wieder starten,Marcel Fratzscher,WIRTSCHAFT; GASTBEITRAG; S. 10; Ausg. 262,588,4429,bf9937d716bed87d4dcd37daacd93bf0eda49941,,unique,keep,,no,,no,,Jetzt muss Europa die Verhandlungen über TTIP wieder starten.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Jetzt muss Europa die Verhandlungen über TTIP wieder starten.PDF,v2,,,,de,news,Montag 9. November 2020
b473d35213cd35862ae132112a4ea6ff39ff88f2,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-18,2020,2020-11,Der Tagesspiegel,der tagesspiegel,Mehr als 15 000 rechte Straftaten Besorgnis auch über antisemitische Delikte,mehr als 15 000 rechte straftaten besorgnis auch über antisemitische delikte,,POLITIK FQT:SPÄT; S. 004; Ausg. Der Tagesspiegel Nr. 24365 VOM 18.11.2020 SEITE 004,580,4068,d00dd3bea63b9052357b76d3bd0fda186190254c,,unique,keep,,no,,no,,Mehr als 15 000 rechte Straftaten Besorgnis auch über antisemitische Delikte.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Mehr als 15 000 rechte Straftaten Besorgnis auch über antisemitische Delikte.PDF,v2,,,,de,news,Mittwoch 18. November 2020
1a430938de01f70f4b754d57e4993f2a50f7fb22,main_monthly,Main Corpus,2020-11,2020-11(48).ZIP,2020-11-11,2020,2020-11,Rheinische Post,rheinische post,Mehr als nur ein Dach überm Kopf; Heute vor genau 100 Jahren gründete sich die Siedlungsgesellschaft für,mehr als nur ein dach überm kopf heute vor genau 100 jahren gründete sich die siedlungsgesellschaft für,,S. 25,680,4990,a5945202ffb314cddc5a7f4e67dc7d07f632bcde,,unique,keep,,no,,no,,Mehr als nur ein Dach überm Kopf Heute vor genau 100 Jahren gründete sich die Siedlungsgesellschaft.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2020-11\raw_unarchive\Mehr als nur ein Dach überm Kopf Heute vor genau 100 Jahren gründete sich die Siedlungsgesellschaft.PDF,v2,,,,de,news,Mittwoch 11. November 2020
